Ad Supported,App Id,App Name,Developer Id,Fraud,In App Purchases,Rating,review,dev
False,com.eshare.droidbox,DroidBOX Share,DroidBOX,0,False,3.0,5.0,0
False,it.android.euronics,Euronics,Euronics Italia,1,False,2.6,5.0,0
False,com.farhodomotica.smartheat,smart heat,Thermotec AG,0,False,3.2,5.0,0
True,com.kssels7abazaref,قصص الصحابة كاملة,Pet.Z,0,False,4.6,5.0,0
True,us.nicesolutions.spinbottle,Spin the bottle!,NiceSolutions,0,False,3.3,5.0,0
False,com.sagarratna.app,Sagar Ratna,The Fast Bite,0,False,3.3,5.0,0
True,com.sparklingsocietycity.snowtownicevillageworldwinterage,Snow Town - Ice Village World: Winter City,Sparkling Society - Offline Town Building Games,0,True,4.4,5.0,0
True,com.nrgz.vidom,NeRoo Video Effect Templates,Emir Ltd.,0,True,4.3,5.0,0
True,com.sharpapps.stylish.namemaker.creator,Stylish Name Maker,SharpApps,1,False,4.6,5.0,0
True,com.catwalk.fashion.star,Catwalk Beauty,Smillage,0,False,4.2,5.0,0
True,com.foreignsongs.music,احدث اغاني اجنبيه حماسيه  2021 -بدون نت,NewFREEApps,0,False,4.3,5.0,0
True,com.travel.turkey.ru,Turkish phrasebook for tourists,eugene_za,0,False,4.5,5.0,0
False,bo.gob.aduana.viajeros,AN VIAJERO,Aduana Nacional de Bolivia,1,False,2.7,2.0,0
True,com.dj.damndanielsoundboard,Damn Daniel,Djac21,1,False,4.6,5.0,0
False,pe.com.museo.santodomingo,Museo Santo Domingo,Convento Santo Domingo del Cusco,1,False,2.6,1.0,0
False,com.inditex.ecommerce.bershka,Bershka - Fashion and trends online,Inditex,0,False,4.3,5.0,0
False,co.mirach.kounsel.android,Kounsel,Mirach LLC,1,False,4.2,5.0,0
False,com.nhar.interniac,INTERNIAC,NHAR,1,False,4.8,4.0,0
True,com.tapinator.angrywolfsimulator,Angry Wolf Simulator 3D,"Tap2Play, LLC (Ticker: TAPM)",0,True,3.9,5.0,0
True,com.duaafatima.rang.gora.beauty.tips,Rang gora beauty tips,Dua Fatima,0,False,4.2,5.0,0
False,br.com.convcard.meucartao.utilcard,Meu Útil,Convcard,0,False,4.0,5.0,0
False,com.ifs.banking.fiid1016,Angelina Savings Bank Mobile,Angelina Savings Bank Fsb,0,False,5.0,5.0,0
True,br.com.boleiro,Boleiro Football player,Boleiro,1,True,3.4,5.0,0
False,com.forestrummy.rummygame,Forest Rummy,LoG4mes,0,False,4.5,5.0,0
True,com.privateproxy.browser,Private Proxy Browser,Fast Browser VPN,0,False,4.2,5.0,0
True,com.venox.t3lim_horof_arabia,ABC Arabic for Kids,Venox,1,False,4.5,5.0,0
False,com.incorelabs.appRYA,RYA (Chennai),The Appsolutes,0,False,4.7,5.0,0
True,com.dp.ezfolderplayer.free,EZ Folder Player Free,DroidParadise,1,True,4.3,5.0,0
True,com.bibagames.scratchcar,Scratch Car Logos Quiz,Biba,0,True,4.1,5.0,0
False,me.brereton.iching2,Uncomplicated I Ching,Andrew E Brereton,0,False,4.6,5.0,0
True,com.elinemidit.FreddyKeyboardThemes,Scary Cartoon Dog Prank Video Call,Elinemidit,0,False,3.6,5.0,0
True,com.appland.hazrataliaqwal,Hazrat Ali Kay Aqwal,New App Land,0,False,4.8,5.0,0
False,quarksoft.teamhockey.com,Team Hockey Stats Mobile,"Quarksoft, LLC",0,False,3.7,5.0,0
True,com.TomWizard.PotterWand,Magic Wand - 3D Magic Wand,TomWizard,0,False,3.5,5.0,0
True,com.collection.hindishayari,"Hindi Shayari, Video Status, Poetry, Quote PoetApp",Minisofty,0,False,4.7,5.0,0
False,com.webmasterz.tca,Tcaexamguide,Best Webmasterz,0,False,4.0,5.0,0
True,com.sparrow.tenthscienceanimationch9p1,Chapter 9 Part 1 10th std,Sparrow Education,0,False,4.6,5.0,0
True,com.simppro.quran.mp3.international,MP3 Quran - Multiple Reciters,simppro,0,False,4.6,5.0,0
False,com.echowaves.wisaw,WiSaw  (incognito photos),Echowaves,0,False,4.5,5.0,0
False,com.shiva.joshi.instantnews,Insta news,SnakeScript Solutions LLP,0,False,4.6,5.0,0
False,co.april2019.redu,RANKERS EDUCARE,Education A19-Media,0,False,3.8,5.0,0
True,com.roomstudios.animethemultiversewar,Anime: The Multiverse War,Room Studios,0,True,3.9,5.0,0
True,com.randomlogicgames.mazecraze,Maze CrazE - Maze Games and puzzles!,"Random Logic Games, LLC",0,True,4.5,5.0,0
False,co.lynde.cmjdm,CIVIL SOFT Education,Education Mobile Media,0,False,4.9,5.0,0
True,com.simon.says.free,Simon Says,gbunny,0,False,4.2,5.0,0
True,com.haziq.niziproject,Nizi Project | NIZIU (Fan-Made App),ItsFunGame,0,False,3.5,5.0,0
False,com.bmoharris.digital,BMO Digital Banking,BMO Harris Bank N.A.,0,False,4.6,5.0,0
False,com.emeint.android.myservices2.hits,Hits DNA,EME International,1,False,2.8,1.0,0
True,com.itsci10.nameanalyze,วิเคราะห์ชื่อนามสกุล,Andriod App Thailand,1,False,4.4,2.0,0
True,in.physics_junior.physics_concept,Physics Concept (Junior),MPSOFT APPS,0,False,4.2,5.0,0
True,com.nextdoor,"Nextdoor: Local Updates, Recommendations and Deals",Nextdoor.com,0,False,4.1,5.0,0
True,com.rico.gthetwins,Guide for The Twins Strategies Game Tips,Asri Tech,0,False,3.3,5.0,0
False,klson.schemes,KLSON SCHEMES,KLSON SCHEMES,0,False,3.6,5.0,0
True,com.swiftng.redcheetah,Red Cheetah (Available only in hotspots in Lagos.),Swift Networks Limited,1,False,3.2,5.0,0
False,com.kanawha.kcready,KC Ready,County of Kanawha,0,False,4.2,5.0,0
False,com.skyhealth.fitnessbuddyandroid,Fitness Buddy : 1700 Exercises,"Azumio, Inc.",1,True,3.6,5.0,0
True,com.nabiapp.livenow,Screen Recorder & Live Stream - Live Now,Nabiapp,0,True,3.7,5.0,0
True,com.jawakapp.nakch,أجمل صور النقش,Jawakapp,0,False,4.1,5.0,0
False,com.somfy.connexoon_window,Connexoon Window,SOMFY SA,0,False,4.2,5.0,0
False,com.mane.live,Mane Emergency ME,8WeekApp,0,True,3.9,5.0,0
True,com.design.tet,Món ngon lễ tết -  món ngon mỗi ngày - nấu ăn ngon,Designthing Studio,0,False,4.8,5.0,0
False,com.maxlab.digitalclocksbatterysavewallpaper,Battery Saving Digital Clocks Live Wallpaper Pro,MaxLab,0,False,4.8,5.0,0
True,com.thandong.mythuat,Thần Đồng Đất Việt Có Màu,EduViet E&V Studio,1,False,3.7,1.0,0
True,com.Salsa.learnArayeshFace,آموزش تصویری آرایش صورت,SalsaDeveloper,1,False,2.6,1.0,0
False,com.dok.booksontheroad,Books On The Road,Rade Dokmanovic,0,False,4.8,5.0,0
False,nl.weleda.app,Complementaire Geneesmiddelen,Weleda Benelux SE,1,False,2.8,2.0,0
True,com.azgraalsoftware.guitartuner,Guitar Tuner,Azgraal Software,1,False,4.0,1.0,0
True,com.Deven.Arrow3D,Archer Hero 3D,VOODOO,0,True,4.2,5.0,0
False,com.plantroot.mvvideostatusmakermusicvideo,Magical Video Status Maker with Song,Plant Root,0,False,4.2,5.0,0
True,store.app.game.spotthedifferencetwo,Find The Differences 2,Brain Techs,0,True,4.5,5.0,0
True,com.rachittechnology.SEBIAct1992,Securities and Exchange Board of India Act 1992,Rachit Technology,1,True,3.9,5.0,0
True,com.nytimes.cooking,NYT Cooking,The New York Times Company,0,True,4.7,5.0,0
True,com.lovepic.gif2019,I Love You Images Gif,NewDevv,0,False,4.0,5.0,0
False,com.atsolution.android.bcotp,BC OTP,비씨카드,1,False,3.1,1.0,0
False,mn.nomch,Номч,Nomch IT Consulting,1,False,2.7,5.0,0
True,com.bharati.radio.india,Bharati Radio- Vividh bharati Live All India Radio,BMG DIGITAL,0,False,4.5,5.0,0
True,app.freedomlake.android,Freedom Lake,Freedom Lake,0,False,4.2,5.0,0
True,com.Beautyapps.Mangafacechanger,Super manga effect,beauty apps,0,False,3.5,5.0,0
True,com.sgs.military.action.war.stealth.apps,Commando Mission 2020: Shooting Games Offline 2020,Spirit Games Studio,0,False,3.8,5.0,0
True,com.oncallmood,On Call Mood,On Call Mood,0,False,5.0,5.0,0
False,appinventor.ai_el_profe_garcia.Control_Voice_Arduino_ok_2,Arduprofe Control Voice,DINASTIA TECNOLOGICA,1,False,4.5,2.0,0
True,ru.webvo.book.AOUWLGARFUDAAXZBS,"Принц и нищий, Марк Твен",Publish Digital Books,1,False,4.4,1.0,0
True,air.G2JCamelRescueFromDesert,Camel Rescue From Desert,Games2Jolly,0,False,4.3,5.0,0
False,com.is.filesun.version4,"FileSun Official - movies, dramas, anime",파일썬,0,False,3.9,5.0,0
True,com.uygulamasepetim.apps.androidyuhayonline,Mimar Selim Yuhay,Selim YUHAY,1,False,4.1,1.0,0
True,com.maeurjinx.circusking,Circus King,Maeurjinx,1,False,3.9,5.0,0
True,com.sandzak.media,Sandžak Media,Sandžak Media DOO,0,False,4.3,5.0,0
True,com.cuteprofilewallpaper.girly.kawaii.cute.wallpaper.hd.app492479,Cute Profile Wallpaper,HD Pro Wallpapers,0,False,4.2,5.0,0
False,com.snapwood.skyfolio,"SkyFolio - OneDrive Photos, Uploads and Slideshows",Snapwood Photo and Slideshow Apps,0,False,3.8,5.0,0
False,com.star_o_scope,Star-O-Scope,Jwalapuram Family,0,False,4.4,5.0,0
True,com.mostfitstudio.upperbody,Upper Body Workout,MostFit Studio,0,False,4.6,5.0,0
False,com.ewisehome.smart,eWiseHome,FlySocks,0,False,3.4,5.0,0
False,com.paket.chargesurfing,ChargeSurfing,Decimal Victory Lda.,1,False,4.1,5.0,0
True,appbitecollections.truecaller.callerid.callername,True ID Caller Name Address Location Tracker,Appbite Collections,0,False,4.0,5.0,0
True,com.cosmicmobile.app.howtodraw,How to draw.,Cosmic Mobile,1,True,3.6,5.0,0
True,com.tv.shows.fun.trivia.quiz.game1,TV Shows Fun Trivia Quiz Game,Quiz Corner,0,False,3.8,5.0,0
True,frases.esperanza.imagenes,Frases de Esperanza y Ánimo,Jhosyapps,0,False,4.6,5.0,0
True,com.buffstudio.wonderheroes,Wonder Knights : Nonstop Action Shmup RPG,"Buff Studio (Story Games, Calm Games)",0,True,3.9,5.0,0
True,com.noursal.AkhbarAlnsaa,📖 كتاب اخبار النساء 📖 آلاف قصص النساء - بدون نت,Noursal,0,False,3.8,5.0,0
True,air.com.bestescapegames.BestEscapeGames98FuriousRhinocerosEscapeGame,Best Escape Games 98 Furious Rhinoceros Escape,Best Escape Games,0,False,4.6,5.0,0
True,com.dkgamesstudios.colletazo,Cole Tazo,DK Games Studios,0,False,4.4,5.0,0
False,com.rjrt.TheOasis,The Oasis - Mobile,RAI Services Company,0,False,3.9,5.0,0
False,com.tornado.skybuzz,SkyBuzz – Free Motivational Image and Videos,Tornado Software Pvt Ltd,0,False,4.6,5.0,0
True,com.st.WeedBird,Weed Bird,The Boring Games,0,False,3.8,5.0,0
False,de.hueber.menschen.komplett.ab1,Menschen,Hueber Verlag GmbH & Co. KG,1,False,3.3,5.0,0
True,tr.com.geg,Geg,Geg Teknolojileri Ldt.şti.,1,False,4.9,5.0,0
True,com.AppsHappyForYou.HappyBirthdaySister,Happy Birthday Sister,Apps Happy For You,0,False,4.3,5.0,0
True,com.funkiebrains.basicsciencequiz,Basic Science Quiz,Funkie Brains,0,False,3.9,5.0,0
True,com.marzipanosapps.animeskins,Anime Skins,Marzipanos Apps,1,False,4.1,5.0,0
True,com.royal_bengal_apps.build_confidence_bangla,আত্মবিশ্বাস বাড়ানোর উপায় ~ নিজেকে ভালো রাখার উপায়,FnF Studio,0,False,4.7,5.0,0
True,com.natural.phenomena,Types of natural phenomena,Helpful Books,0,False,4.8,5.0,0
True,com.WaterDropLiveWallpapernn,Water Drop Live Wallpaper,Best Live Wallpapers Free,0,False,3.7,5.0,0
True,air.odd1apps.CanYouEscapeTreeHouse,Can You Escape Tree House,Odd1 Apps,0,False,3.8,5.0,0
True,com.gau.go.launcherex.theme.colorworld.hh,(Free)Color World GO Launcher Theme,ZT.art,0,False,4.8,5.0,0
True,com.nonton.klik21pro,Klik21 Pro - Nonton Film & TV,JangKrik,1,False,2.4,5.0,0
False,com.piccing.mobile,Curately - Tap the tag,Piccing Inc.,1,False,3.8,5.0,0
True,com.barisefe.australianewspapers,Australia Newspapers,Baris Efe,0,False,4.4,5.0,0
True,com.do_apps.catalog_329,Plant diseases,Kirill Sidorov,0,True,3.9,5.0,0
True,com.tentacleLocker.girlschoolgamee,Tentacle Locker Walkthrough,MarbellaLockerSplun,1,False,3.4,1.0,0
True,com.miruker.qcontact,Quick Dialer - Phone & Address book,miruker apps,0,True,4.2,5.0,0
True,com.spoonross.mp,상상톡 - 새로운 가상 SNS,돛단배 Crew,0,False,2.7,5.0,0
True,com.yinzcam.nba.bulls,Chicago Bulls,Chicago Bulls,0,True,4.7,5.0,0
True,com.smartsearch.imagessearch,Search by Image: Image Search - Smart Search,SinReVid Lted,1,True,3.8,1.0,1
True,com.frenys.palabrasdealiento,Palabras de Aliento,Frenys,1,False,4.2,5.0,0
False,org.surrel.battery,Battery Logger,G. Surrel,0,False,4.2,5.0,0
True,com.bi.policebharti,Maharashtra Police Bharti - महा पोलीस भरती २०२१,Bhavani Infotech,0,False,4.3,5.0,0
True,kr.co.erin.darker,Darker,park Ave.,0,False,4.6,5.0,0
True,air.ponycaregame,Pony game - Care games,PrincessJulietOfficial,0,False,4.0,5.0,0
False,com.ce.android.brand.milkstreetcafe,Milk Street Cafe,Incentivio Inc.,0,False,5.0,5.0,0
True,com.moomusic.jbmusic,John Blaq All Songs Offline 2021,MooChat Plus LTD,1,False,3.9,5.0,0
True,com.cybopob.CulinaryNotebook,Culinary Notebook,CYBOPOB,0,True,3.9,5.0,0
True,com.wvld.player,Rock 106.9 LIVE,"Southern Stone Communications, LLC",0,False,3.9,5.0,0
False,com.alnooreducation.quranapp,Noor Al-Qur'an,Al Bushra E-Learning,0,False,5.0,5.0,0
True,com.tp.pmu3d,Pick Me Up 3D,tastypill,0,True,4.0,5.0,0
True,com.educastudio.marbelgrammar,Marbel Belajar Grammar,Educa Studio,1,False,4.5,5.0,0
True,com.review.myapp,اعرف برجك,Marketaro,0,False,4.1,5.0,0
True,skull.melt.themes,Skull Melt Launcher Theme,Themes & Personalization,0,False,4.1,5.0,0
True,ru.modi.dubsteponline,Noise FM,SAS-Media,0,True,3.9,5.0,0
True,com.fastappstudio.ECGInterpreation,ECG Interpretation Guide,fastappstudio,0,False,4.8,5.0,0
True,com.signkeys.wallet.portfolio,"SignKeys PRO - Portfolio, Bitcoin & Crypto Wallet",SignKeys - Best All in #1 As featured in Forbes,0,False,4.5,5.0,0
True,com.yhpro.khawariq.new,خوارق اللاشعور,YHpro,0,False,4.9,5.0,0
True,com.alllatestnews.news.czech,Czech News,News Online App,0,True,4.0,5.0,0
True,com.qrolic.milksoftware,Dairy Software - डेयरी सॉफ्टवेयर - Milk Collection,Hairoon,1,False,3.5,5.0,0
False,com.miHoYo.bh3oversea,Honkai Impact 3,miHoYo Limited,0,True,4.3,5.0,0
True,tablasdemultiplicar.jocmania,multiplication game,jocmania,0,False,3.9,5.0,0
True,jp.erx.Ivy,AH AH AH!,進撃のクソゲー防衛軍,0,False,2.9,5.0,0
True,com.subcommune.divii,"Divii School - IELTS, TOEFL & Competitive Exams",DvSchool,0,True,4.5,5.0,0
True,com.yinzcam.lfp.ala,D. Alavés - Official App,Deportivo Alavés SAD,1,False,4.6,5.0,0
False,io.celebe,CELEBe,CELEBe Korea,0,True,4.8,5.0,0
True,com.thehqringtones.zztopringtonesfree,ZZ Top Ringtones Free,The HQ Ringtones,0,False,4.1,5.0,0
True,com.dictionary.zh,English Chinese Dictionary,INNOVATIVE-SOFTWARE,0,True,4.6,5.0,0
False,com.magzter.ellerussia,Elle Russia,Magzter Inc.,0,True,2.4,5.0,0
True,com.alvra.sidds,Aloevera Seeds,volcan fly,0,False,2.2,5.0,0
True,com.SoftInc.Kelas_12_SMA_Penjas,Kelas 12 SMA-SMK-MA Mapel Olahraga,Soft Inc,0,False,4.2,5.0,0
True,io.appp.sounds.guinea_fowl,Appp.io - Guinea Fowl Sounds & Calls,Appp.io,0,False,4.2,5.0,0
False,com.meetfrank.android,MeetFrank,MeetFrank OU,0,False,4.4,5.0,0
True,com.hiuhome.Godzilla.Kong.Wallpaper.app.hd,Godzilla vs Kong Wallpaper App 2021,hiuhome,0,False,4.1,5.0,0
True,com.mrmeatre.fakecallprank,meat scary fake call simulation,scratchgames,1,False,3.9,5.0,0
True,translateapps.bengali.chinese.translator,Bengali Chinese Translator,Translate Apps,0,False,4.3,5.0,0
False,com.ftpcafe,FtpCafe FTP Client Pro,Droidware UK,0,False,4.3,5.0,0
False,com.jonvi.exchange,Jonvi Exchange,JONVI MARKETING SDN. BHD.,0,False,4.6,5.0,0
False,com.spread.jamalouki,Jamalouki Magazine,Spread Content Services FZLLC,0,False,4.3,5.0,0
False,com.fawazeer.app,فوازير سيمينار,Laetak LTD,0,False,4.9,5.0,0
False,megawin.lucky9.pusoy.sabong,"Mega Win Club - Lucky 9, Pusoy, Sabong Cards",Kenneth John Studio,0,True,4.2,5.0,0
False,com.lcjian.cloudlocation,TKSTAR GO,XE,1,False,1.7,1.0,0
True,com.nawiagames.flickchampions.classic,Flick Champions Classic,NAWIA GAMES,0,True,3.8,5.0,0
False,com.mgm,Max Get More,Loylty Rewardz Mngt. Pvt. Ltd.,0,False,2.7,5.0,0
False,com.changelly.app,Changelly: Buy Bitcoin BTC & Fast Crypto Exchange,🥇 Changelly – Instant Crypto Exchange,0,False,4.3,5.0,0
True,com.minooch.udpLite,UDPro Lite,Minooch,0,False,4.2,5.0,0
True,com.netringtones.spicegirlsmusicperfect,Spice Girls Hits Ringtones,MixxSmart,1,False,4.8,5.0,0
True,com.gameboys.AquaSlotTwoLite,Aqua Slot2 Free,bsmobile,1,True,3.4,5.0,0
True,com.trieudoanit.bigshark,Big Shark,trieudoanit,1,False,3.8,5.0,0
False,com.adrien.wikifarms,WikiFarms Australia,Wikifarms,0,False,4.0,5.0,0
True,bestfunnyselfies.freemaker,Funny Images and Crazy Selfies,"Musica cristiana, funny images & anime tutorials",0,False,3.2,5.0,0
True,com.kridzxcv.higapp,Hi-G App,Hi-G App Development Team,0,False,4.9,5.0,0
False,com.fbi.wanted,FBI Wanted,FBI.gov,0,False,4.4,5.0,0
True,com.HafsaAppInc.Ta3alomFrancais.ApprendreFrancaisArabic,تعلم اللغة الفرنسية للمبتدئين بدون انترنت,HafsaAppInc,0,False,4.4,5.0,0
False,com.done.sompojapansigorta,Ejento,Sompo Sigorta,0,False,4.7,5.0,0
True,com.kamzyada,Kamzyada - Price Comparison India,Kamzyada,0,False,4.4,5.0,0
True,ru.fakeappsandgames.fakevideocallcat,Fake Video Call Cat,Fake Apps And Games,0,False,4.0,5.0,0
False,co.bakia.coatcolor,Coat Color,BAKIA SAS,0,False,4.7,5.0,0
True,com.raytechnos.kirtansohila,Kirtan Sohila Night Path Audio,RayTechnos,0,False,4.8,5.0,0
True,air.com.games4King.HappyBoyRescue2BestEscapeGame331,Happy Boy Rescue 2 Best Escape Game-331,JRK Games,0,False,4.1,4.0,0
True,com.man.blue.shirt.photo.suit,Man Blue Shirt Photo Suit,PRANK STUDIO,0,False,3.7,5.0,0
False,com.emerson.oversight,Emerson Oversight,Locus Traxx Worldwide,0,False,3.9,5.0,0
True,bhagwatgitaaudio.com.shrimadbhagwat,Bhagavad Gita Audio in hindi,SpiritualWorld,0,False,4.0,3.0,0
False,com.chairmansbrands.pizza,241Pizza,Chairman's Brands,0,False,2.3,5.0,0
True,com.worksinc.bakkure3,Ditching Work3　-room escape game,株式会社ワークス,0,False,4.6,5.0,0
True,com.cric.schedulaandprediction.bbl,BBL 2020 Predictions,IBYATech,0,False,4.2,5.0,0
True,in.gaffarmart.www.tataskyremotecontrols,Tata Sky Remote,Remotify,1,False,3.9,5.0,0
True,com.bibliareinavalera,Biblia Reina Valera 📖,Bible KJV,0,False,4.8,5.0,0
True,com.call.billieeilish.chatvideoo,Fake call video from Billie Eilish,Développeur AZ,0,False,4.3,5.0,0
False,com.airealmobile.cuyahoga_701,Cuyahoga Valley Church,"Aware3, LLC",0,False,5.0,5.0,0
False,calculadora.zootecnia.comeco,Calculadora Zootécnica,CalcZ software,0,False,4.8,5.0,0
True,in.remotify.www.saloratvremotecontrol,SALORA TV Remote,TV Remote 2.0,1,False,2.9,1.0,0
True,com.indierevo.legallaw,Legal and Law Terms,IndieRevo,0,False,4.2,5.0,0
False,ar.makro.cap,Makro Hipermayorista Argentina,Makro Group,1,False,2.3,5.0,0
True,com.wAHOBRASEYEFM_9277934,AHOBRASEYE FM,MICDAN COMMUNICATIONS LTD,0,False,3.5,5.0,0
True,id.startupmedia.cookiesrecipes,999+ Cookies Recipes,Startup Media,1,False,4.5,5.0,0
False,me.vikstrom.scooter_finder,Scootr Findr - Scooter map,Scootr Findr,1,False,1.1,2.0,0
False,com.diyetin.beslenme,Diyet-in,Stelselim - Devs,0,False,4.9,5.0,0
False,io.soicon.influencer,Society Icon - Brands you love,Society Icon AB,0,False,3.5,5.0,0
False,com.icons.dark.glim,Glim Dark - Icon Pack,Maximilian Keppeler,0,False,4.6,5.0,0
False,com.telkav.telkav,جستجو بهترین کانالهای تلگرام,digicyprus,0,False,3.1,5.0,0
True,com.card.klondike.classic.freecellsolitaire,FreeCell Solitaire,GameQuiz,0,False,4.6,5.0,0
True,air.GuitarCreator,Guitar Creator,Pixidraft Studios,0,False,2.8,5.0,0
True,com.night.bostonhop,slashers ナイトスラッシャーズ arcade,bostonhop,0,False,4.4,5.0,0
True,es.treebit.noumi,Noumi: Do you know your friends?,Treebit Technologies,0,True,3.3,5.0,0
False,com.indglobal.sunnatenikah,Sunnat-e-Nikah,Indglobal,0,False,4.1,5.0,0
True,com.dudeperfect.gingerjetpack,that's lit,Dude Perfect,1,False,4.0,5.0,0
True,com.photoconverter.fileconverter.jpegconverter,Photo Converter: File Converter & JPEG Converter,TSACom,1,True,2.8,1.0,1
True,com.infoland.fabric_manufacturing_1,Fabric Manufacturing - I,Engineering Hub,1,False,4.2,5.0,0
True,com.prisonbreak,Prison Break,Legend Knight,0,False,3.9,5.0,0
True,com.vervewireless.droid.durant,Durant Daily Democrat,Civitas Media LLC,0,False,3.8,5.0,0
True,com.pits.highway.truck.racing,In Truck Driving Simulator Games- Truck Games 2021,Next Hope,0,True,4.0,5.0,0
True,com.bibleapplabs.devotionals,Refresh: Daily Bible Devotionals,"Tecarta, Inc.",0,True,4.6,5.0,0
True,mobi.androapp.geniusapps.c8797,Hot Bikini Girls - Photos & Videos,Powerful quotes,0,False,4.3,5.0,0
False,com.firedogstudio.asprojecten,Astral Stairways,火狗創意有限公司,0,True,3.8,5.0,0
False,com.microsoft.office.officehubrow,"Microsoft Office: Word, Excel, PowerPoint & More",Microsoft Corporation,0,True,4.3,5.0,0
False,com.kyosk.app.driver,Kyosk Driver,Kyosk,0,False,4.2,5.0,0
True,com.dssolapps.indianbabynames,Modern Indian Baby Girl & Boy Names,dssolapps,0,False,3.5,5.0,0
True,com.safalsansar.successpost,Safal Sansar - Nepali Quotes and Status,Success Sansar,0,False,4.6,5.0,0
True,com.protontvnew.tv,Proton Iptv Pro2,Proton-iptv,0,False,3.1,5.0,0
True,com.filemanager.rootviewer,"File Manager, Explorer - Root File Viewer",rdnextgen,0,False,3.3,5.0,0
True,com.pashto_keyboard.solutionapp,Pashto keyboard: Pashto Typing Keyboard,Solution App Technology,0,False,4.4,5.0,0
True,com.Funny.AnimalSounds.AlarmClock.FreeRingtones,Funny Animal Sounds - Alarm Clock Free Ringtones,Fun Camera Apps Studio,0,False,4.3,5.0,0
False,net.dinglisch.android.ipack.greenfloralhd,Ipack / Green Floral HD,joaomgcd,0,False,4.3,5.0,0
False,com.runtime.quickshare.sharefiles.shareit.filetransfer,Quick Share - Share Apps & File Transfer | Share,Runtime Developers,0,False,3.6,5.0,0
False,com.skypremiuminternational.app,Sky Premium SG,SKY PREMIUM INTERNATIONAL PTE. LTD.,1,False,3.8,5.0,0
True,com.enc_thoughts2,Thought for the day : Good inspirational quotes,Envision Next,0,False,4.6,5.0,0
True,com.headupgames.sunnyhillride,Sunny Hillride,Headup,0,False,3.6,5.0,0
True,com.robopiggy.escape,Robo Piggy & Cyber Bear Neighbor. Survival Escape,PixelJoy Games,0,True,4.6,5.0,0
False,com.instanture.instantapp.boostorder.customer.droid,Boostorder B2B,Instanture Holdings Sdn Bhd,0,False,4.6,5.0,0
False,com.drvaanand.book.AOUZMFTVCCGUOFXWN,Srimad Bhagwat Geeta,Dr Vishal Aanand (Ph.D.),0,False,4.6,5.0,0
False,co.nick.mfkes,GRAVITY ACADEMY,Education Nick Media,0,False,4.0,5.0,0
True,com.wAlraytAlsud_9187598,Alrayat Alsud,alrayatalsud,0,False,4.9,5.0,0
True,com.megaboxstudio.ghostio,Ghost.io,Megabox Studio,1,False,4.1,5.0,0
True,com.smashingpixels.starman,Starman in Space,Smashing Pixels Pty Ltd,0,True,4.2,5.0,0
True,com.checker.hdmi.connector,HDMI USB Connector,Samar Studio,0,False,3.8,5.0,0
True,com.linguaapps.translator.german.az,German-Azerbaijani Translator,Lingua Apps,1,False,4.3,1.0,0
True,com.pacmac.devicediag.free,"Device Info-SIM,CPU,NETWORK,GPS,SENSORS and more",pacmac,0,False,4.2,5.0,0
True,com.banglasmartapps.bd_all_result,BD all exam results - HSC SSC JSC PSC Results,Morium Khanom Store,1,False,4.1,5.0,0
False,com.acogo,acoGO! door entry sys. in smartphone. For 1.0 Gate,ACO Door Entry Systems,1,False,3.2,1.0,0
False,com.hobalahsons.sonnerieshobalah,رنات دينية للتقرب من الله للهاتف,AFJR Apps,0,False,4.5,5.0,0
False,com.pioneers_solutions.Futureschools,FPLS (Future Pioneers Language Schools),Pioneers Solutions,1,False,2.9,2.0,0
True,com.actionwalls.swirlwalls,SwirlWalls: Interactive Wallpaper Backgrounds,ActionWalls,1,False,0.0,5.0,0
True,com.smartmobitools.voicerecorder,Audio Recorder,Smart Mobi Tools,0,True,4.4,5.0,0
False,com.viastreaming.BIMA,98.9fm For The Best Country,ViaStreaming.com,0,False,3.7,5.0,0
True,com.Omkarinat.EyebrowChanger,Eyebrow Changer,Omkarinat,0,False,3.1,5.0,0
False,com.looop.looopapp.app,Looop Mobile,Looop,1,False,2.3,1.0,0
False,co.april2019.cmj,COMMERCE MERI JAAN,Education A19-Media,1,False,4.8,5.0,0
True,com.nate.pann,NATE PANN (Official APP),SK Communications,0,False,2.5,4.0,0
True,livegreen.toronto,Live Green Perks,Turnbull & Co.,1,False,4.0,5.0,0
True,com.vistudio.randomlivevideochat.hotvideosgirlschat.indianhotbhabhi,Random Video Chat - Indian Bhabhi Hot Video Chat,VI Studio,0,False,3.7,5.0,0
False,co.touchlab.droidconsf2018,Droidcon SF 2019,touchlab,0,False,4.4,5.0,0
False,com.alexa.echodotapp.alexaapp.setupecho,Alexa App Setup -All in one,B.L Smart,0,False,3.5,5.0,0
False,com.edusecure.sandeep.NewAngel,New Angel Public School,EDUSECURE,0,False,4.2,5.0,0
False,com.happycenter.happycan.android,Happy Can,R&D APPS,0,False,4.2,5.0,0
True,jp.co.a_tm.android.plus_kitsune,Animal Wallpaper Foxes,+HOME by Ateam,0,False,4.5,5.0,0
False,co.talenta,Talenta,Mekari,0,False,4.4,5.0,0
True,com.tools4monitoring.system.hive,System Monitor 4 HiveOS,Tools4Monitoring,0,False,3.7,5.0,0
False,eqstra.mobility.droid,Fleet App,Eqstra Fleet Management,0,False,4.1,5.0,0
